"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"N/A","N/A","True","Cantonese","East Meets West","Hong Kong, China","Jeffrey Lau","N/A","4.2","Jeffrey Lau","24 Nov 2011","Eason Chan, Ekin Cheng, Karen Mok, Kenny Bee","2011","Comedy","N/A","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMjExOTU1MDMxMV5BMl5BanBnXkFtZTcwMTA4MjQwOA@@._V1_SX180_CR0,0,180,264_.jpg","129","tt2091885"
"N/A","N/A","True","N/A","Oi ippeis tis Pylou","N/A","Nikos Kalogeropoulos","N/A","6.3","Nikos Kalogeropoulos","10 Mar 2011","Nikos Kalogeropoulos, Ilias Logothetis, Takis Spiridakis, Vanna Barba","2011","Comedy, Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjM2NTE0NjY0OF5BMl5BanBnXkFtZTgwMDY0MzgxMDE@._V1_SY264_CR3,0,178,264_.jpg","252","tt1832419"
"N/A","N/A","True","Swedish, English","NA","Sweden","Hans Gunnarsson","N/A","4.8","NA","16 Dec 2011","NA","2011","Comedy, Drama","1 nomination.","101 min","movie","N/A","151","tt1870484"
"N/A","N/A","True","Italian","I soliti idioti: Il film","Italy","Fabrizio Biggio (screenplay), Martino Ferro (screenplay), Francesco Mandelli (screenplay), Pietro Valsecchi (story)","N/A","4.3","Enrico Lando","04 Nov 2011","Francesco Mandelli, Fabrizio Biggio, Madalina Diana Ghenea, Valeria Bilello","2011","Comedy","N/A","98 min","movie","N/A","678","tt2094019"
"The greatest church diamond heist, romance, comedy, drama, adventure you've ever seen.","N/A","True","N/A","Rogue Saints","N/A","David C. Brunk","N/A","7.5","Adam Lubanski","16 Oct 2012","John Wu, Jason Pead, Deanna Sarkar, Paul Eenhoorn","2011","Adventure","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTc1MTgxNTE2MF5BMl5BanBnXkFtZTcwNDQ4Mjk5Nw@@._V1_SY264_CR0,0,178,264_.jpg","46","tt1937302"
"After a turn of unfortunate events in Jamaica, Everton leaves his home to make it big in the music business in America. Everything is not a bed of roses in Hollywood, but with struggles and...","N/A","True","N/A","Out the Gate","N/A","Everton Dennis (story), Qmillion (screenplay)","N/A","7.6","Stevie Johnson, Qmillion","02 Nov 2011","Paul Campbell, Oliver Samuels, Shelli Boone, Everton Dennis","2011","Action, Crime, Music","N/A","104 min","movie","http://ia.media-imdb.com/images/M/MV5BNTI1MTQ2Mjc0NF5BMl5BanBnXkFtZTcwODM2NjcyNA@@._V1_SX178_.jpg","40","tt1792122"
"Homecoming is the story of Estelle Szymanski, an Army medic in search of fun while on leave in her hometown of Celebration, Florida. With her directionless yet noble friends tagging along, ...","N/A","True","English","Homecoming","USA","Sean Hackett","N/A","7.7","Sean Hackett","01 Aug 2011","Brea Grant, John Robinson, Tom Fox Davies, Sean Hackett","2011","Comedy, Drama","2 wins.","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTUxMTU4NjEzMV5BMl5BanBnXkFtZTcwMDc0OTM4NA@@._V1_SY264_CR0,0,178,264_.jpg","32","tt1618376"
"Ray and Ramona are a young couple. They hate injustice of the social context they are part of. Each from their own niche - Ramona as a musician, Ray as an activist - try to fight for a more...","N/A","True","N/A","Machete Language","N/A","Kyzza Terrazas","N/A","6.2","Kyzza Terrazas","01 Jun 2012","NA","2011","Drama","N/A","78 min","movie","http://ia.media-imdb.com/images/M/MV5BNDk2NzA4OTQyMV5BMl5BanBnXkFtZTcwNTkzNDI5OQ@@._V1_SY264_CR7,0,178,264_.jpg","63","tt1723782"
"A peculiar young man returns to his birthplace - Sweden - with high hopes of finding love.","N/A","True","N/A","Train to Stockholm","N/A","J. Erik Reese, Daniel J. Carmody","N/A","8.5","J. Erik Reese","N/A","NA","2011","Adventure, Drama, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTM4ODc1MDQ0OV5BMl5BanBnXkFtZTcwMjk4OTk0Nw@@._V1_SX300.jpg","15","tt2093284"
"N/A","N/A","True","N/A","NA","N/A","Jeanne Le Guillou, Pascale Pouzadoux","N/A","3.8","Pascale Pouzadoux","20 Apr 2011","NA","2011","N/A","N/A","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU4NjYzNzM4OF5BMl5BanBnXkFtZTcwMzk2NjY4Nw@@._V1_SY264_CR2,0,180,264_.jpg","201","tt1793929"
"N/A","N/A","True","N/A","Journey to the West","N/A","N/A","N/A","N/A","Brendon Culliton, Joe Hatoum","N/A","Brendon Culliton, Joe Hatoum","2011","Action, Sport, War, Western","N/A","N/A","movie","N/A","N/A","tt2477866"
"N/A","N/A","True","N/A","80 Millions","N/A","Krzysztof Konopka, Waldemar Krzystek","N/A","6.7","Waldemar Krzystek","25 Nov 2011","Filip Bobek, Marcin Bosak, Wojciech Solarz, Piotr Glowacki","2011","Action, History","N/A","102 min","movie","http://ia.media-imdb.com/images/M/MV5BMjEzNDMyMzAwNV5BMl5BanBnXkFtZTcwMDUxOTY4Ng@@._V1_SY264_CR108,0,180,264_.jpg","383","tt2056501"
"N/A","N/A","True","N/A","Peter","N/A","Skip Kite","N/A","5.3","Skip Kite","N/A","Tansy Adair, Peter Bacon, Ben Baker, Jordan Bale","2011","Drama","N/A","N/A","movie","N/A","74","tt1674780"
"N/A","N/A","True","German, French, Dutch","Sleeping Sickness","Germany, France, Netherlands","NA","N/A","6.3","NA","23 Jun 2011","Pierre Bokma, Jean-Christophe Folly, Jenny Schily, Hippolyte Girardot","2011","Drama","1 win & 4 nominations.","91 min","movie","N/A","464","tt1822304"
"When Joey's mom suddenly vanishes; he and his best friend Nick hit the road to find her. The teenage boys from poor; rural Florida embark on a life-changing quest.","N/A","True","N/A","No Matter What","N/A","Cherie Saulter","N/A","6.5","Cherie Saulter","13 Mar 2011","Steve Cox, Waylan Gross, Travis Herndon, Stan Houston","2011","Adventure, Drama","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUwODAyNzk3OF5BMl5BanBnXkFtZTcwMjIyMTczNw@@._V1_SX180_CR0,0,180,264_.jpg","24","tt1785492"
"Bayu (Emir Mahira), who is a member of elite national soccer team U-15, wants to prove that he can bring his team to win ASEAN junior competition in Jakarta. With support from his best ...","N/A","True","Indonesian","Garuda di Dadaku 2","Indonesia","Salman Aristo","N/A","7.9","Rudy Soedjarwo","15 Dec 2011","Rio Dewanto, Rendy Khrisna, Maudy Kusnaedi, Emir Mahira","2011","Family","N/A","100 min","movie","N/A","58","tt1987569"
"NA","N/A","True","French","Le bonheur des autres","Canada","N/A","N/A","6.6","Jean-Phillipe Pearson","07 Oct 2011","NA","2011","Comedy, Romance","1 nomination.","101 min","movie","http://ia.media-imdb.com/images/M/MV5BNDI0NjExMDk1NV5BMl5BanBnXkFtZTcwOTIxMDUxNQ@@._V1_SY264_CR127,0,180,264_.jpg","88","tt1687278"
"In the city of Cochin a series of incidents connects the lives of a Tamil laborer couple, an actress, a builder, a criminal, and the wife of a businessman,","N/A","True","Malayalam, Tamil","City of God","India","Babu Janardanan","N/A","7.1","Lijo Jose Pellissery","23 Mar 2011","Indrajith, Parvathi Menon, Prithviraj Sukumaran, Rajeev Pillai","2011","Drama","N/A","145 min","movie","N/A","261","tt1854518"
"(Mandarin with English subtitles) A paralegal (Angelababy) is sent on a undercover mission to inspect You Lele (Eddie Peng), the young owner of a stunning beach resort suspected of illegal ...","N/A","True","Chinese","Love You You","Hong Kong","Jingle Ma, Jin-qi Wang","N/A","6.3","Jingle Ma","13 Oct 2011","Angelababy, Eddie Peng, Yuchen Zhu, Yang Zhou","2011","Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTM4NjY4NTIyMV5BMl5BanBnXkFtZTgwNzIyNjA2MDE@._V1_SX300.jpg","161","tt2062580"
"N/A","N/A","True","Italian","It May Be Love But It Doesn't Show","Italy","Francesco Bruni, Ficarra, Picone, Fabrizio Testini","N/A","6.1","Ficarra, Picone","23 Nov 2011","Ficarra, Picone, Ambra Angiolini, Diane Fleri","2011","Comedy","N/A","N/A","movie","N/A","350","tt2109087"
"N/A","N/A","True","N/A","Villa Vevrier","N/A","N/A","N/A","N/A","Chloe Vevrier","N/A","Lorna Morgan, Chloe Vevrier","2011","Romance","N/A","N/A","movie","N/A","N/A","tt2380317"
"Thomas Gardesse, a traveling alarm systems salesman, is arrested for a minor offense and sentenced to six months imprisonment.","N/A","True","French","Le marquis","France","Dominique Farrugia (original idea), Charly Delwart (original idea), Guillaume Lemans (scenario and dialogue), Jean-Paul Bathany (scenario and dialogue)","N/A","4.8","Dominique Farrugia","09 Mar 2011","Franck Dubosc, Richard Berry, Jean-Hugues Anglade, Luisa Ranieri","2011","Comedy, Crime, Drama","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ2NzYyMDcwM15BMl5BanBnXkFtZTgwNjAzNTA2MDE@._V1_SX300.jpg","367","tt1779824"
"Comic mis-adventures ensue when an English music journalist and her science fiction writing neighbor go searching Hollywood for an LA based musician named Henry Wolfe.","N/A","True","English","Wolfe with an E","USA","Mandy Kahn, David Louis Zuckerman","N/A","5.7","David Louis Zuckerman","N/A","Avital Ash, Henry Gummer, Sophie Heawood, Gaby Hoffmann","2011","Comedy, Music, Sci-Fi","N/A","84 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQxMTAyNTU3Nl5BMl5BanBnXkFtZTcwNTMwMDE5Ng@@._V1_SX300.jpg","15","tt1744674"
"A car salesman scheming to take over his dealership finds his plan thrown off course after he falls for his boss's daughter.","N/A","True","N/A","The A Plate","N/A","Terre Weisman","N/A","4.4","Terre Weisman","13 Aug 2012","Shane Jacobsen, Sam McMurray, Julie Ann Emery, Priscilla Barnes","2011","Comedy, Romance","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjMwODU3OTM3M15BMl5BanBnXkFtZTcwMzYwMjg1Nw@@._V1_SX300.jpg","61","tt1669779"
"Four young con artists start a top-secret money laundering scheme - and are slowly torn apart by their own greed and corruption.","N/A","True","English","Green Guys","USA","Cole Mueller","N/A","4.4","Cole Mueller","22 Nov 2011","Kris Lemche, David J. Phillips, Christopher Redman, Darrel Davenport","2011","Crime, Thriller","1 win.","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTM2OTc3MTU5MV5BMl5BanBnXkFtZTcwOTcxNjgxNw@@._V1_SX300.jpg","223","tt1514045"
"Maybe you're not cut out to be a criminal. Two wounded souls seek redemption in a violent crime.","N/A","True","N/A","5th & Alameda","N/A","Corey Druskin","N/A","6.4","Richard Friedman","N/A","Saye Yabandeh, Corey Sevier, Mario Van Peebles, Vince Lozano","2011","Drama, Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTQ2NjAxNjA2MV5BMl5BanBnXkFtZTcwMTM4NjEzNA@@._V1_SX300.jpg","17","tt1745651"
"The son of a politician is abducted. The kidnappers play a dangerous double game to support activists against land grabbing by the Government.","N/A","True","Hindi, Panjabi, English","Sahi Dhandhe Galat Bande","India","Parvin Dabas","N/A","5.0","Parvin Dabas","19 Aug 2011","Anupam Kher, Sharat Saxena, Parvin Dabas, Vansh Bhardwaj","2011","Action, Comedy, Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTQ4OTY3MDQ0NF5BMl5BanBnXkFtZTcwNzQ2NDUyNQ@@._V1_SX300.jpg","223","tt1630282"
"N/A","N/A","True","German, English","NA","Germany","Jan Schomburg","N/A","6.7","Jan Schomburg","15 Sep 2011","NA","2011","Drama","3 wins & 3 nominations.","88 min","movie","N/A","355","tt1813774"
"When a highly-skilled martial artist turned rookie cop loses his best friend to a gambling syndicate that runs a to-the-death fight competition, he makes it his mission to bring justice.","N/A","True","English","Sanctioned to Die","USA","Brent Bambic (story), Neil Knox (story), Kevin L. Williams (screenplay)","N/A","6.7","Brent Bambic","24 Jul 2011","Vince Segovia, Kathy Corpus, Desiree Iaconetti, Kevon Stover","2011","Action, Crime, Drama","3 wins & 4 nominations.","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA3NTU1NDQxMl5BMl5BanBnXkFtZTcwMTc5ODA3NA@@._V1_SX300.jpg","26","tt1742330"
"Set in modern day Iceland, an immigrant vows revenge after losing his unborn child in an attack by a crime syndicate, thereby binding his fate with a troubled policewoman, her corrupt police commander, and a crime lord who's losing his edge.","N/A","True","N/A","City State","N/A","Olaf de Fleur Johannesson (screenplay), Hrafnkell Stefansson (screenplay)","N/A","5.8","Olaf de Fleur Johannesson","14 Oct 2011","NA","2011","Action, Drama, Thriller","N/A","87 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA0OTg1NjU1Ml5BMl5BanBnXkFtZTcwOTU2Mjg2Mw@@._V1_SY264_CR0,0,178,264_.jpg","234","tt1687856"
"N/A","N/A","True","French, Greek, German, English","NA","France, Greece","Eric Boisset, Olivier Horlait","N/A","6.7","Olivier Horlait","29 Jun 2011","NA","2011","Comedy, Drama","N/A","92 min","movie","N/A","577","tt1891942"
"By taking her own life in the infamous Suicide Forest of Mount Fuji, a sexy American cover-girl supernaturally transforms into a demonic spirit to wreak a violent revenge, one by one, upon those who helped her ex-boyfriend leave her.","R","True","English","The Forest","USA","Shan Serafin","N/A","6.4","Shan Serafin","14 Apr 2011","Aidan Bristow, Kyle Lardner, Michael Madsen, Johnny Young","2011","Horror, Thriller","N/A","98 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUzOTM4MTM1Ml5BMl5BanBnXkFtZTcwNTA2MTE2NA@@._V1_SX300.jpg","82","tt1488602"
"N/A","T","True","N/A","NA","N/A","NA","N/A","6.0","NA","23 Feb 2011","Paco Tous, Juan Diego, Fernando Cayo, Mariano Venancio","2011","History","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTQ4NTIyMzAwNF5BMl5BanBnXkFtZTcwNTM2NzQ4OQ@@._V1_SX300.jpg","177","tt1714834"
"After his parents are murdered, Bin is taken into the care of relatives. He begins to act strangely, the new occupants of his house experience horrific nightmares, and a mystery unfolds as a terrible secret is revealed.","N/A","True","N/A","Ghastly","N/A","Kim Yoo-ra","N/A","5.4","Ko Seok-jin","04 Aug 2011","Eun-jeong Han, Hyomin, Min-woo No","2011","Crime, Horror, Mystery","N/A","91 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ1NjcwODg0NF5BMl5BanBnXkFtZTgwMjE5MTU0MDE@._V1_SX180_CR0,0,180,264_.jpg","213","tt2095647"
"In the beautiful hills of the Copper Canyon in Chihuahua, Mexico, a young boy (Emilio) is adopted by the mailman (Teo). As part of their daily tasks, they not only deliver the mail but read...","PG","True","N/A","Cartas a Elena","N/A","Martin Barajas Llorent","N/A","6.8","Llorent Barajas","09 Mar 2012","NA","2011","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTczMzEwNjg4N15BMl5BanBnXkFtZTcwNzYyODk5Mg@@._V1_SY264_CR146,0,178,264_.jpg","59","tt1468705"
"Ja, a beautiful woman has everything a woman is supposed to dream of having; a successful career, a partying lifestyle, and a handsome sweetheart. On her 30th birthday, Ja finds her perfect...","N/A","True","Thai","30 Kamlung Jaew","Thailand","Sakilaa Banyen, Bunpong Panit, Somching Srisupap","N/A","7.1","Somching Srisupap","03 Nov 2011","Pachrapa Chaichua, Phuphoom Pongpanu, Peter Corp Dyrendal, Nitit Warayanon","2011","Comedy, Drama, Romance","1 win & 6 nominations.","N/A","movie","N/A","52","tt2364547"
"N/A","N/A","True","N/A","Angry White Man","N/A","Bob Hardison","N/A","6.1","Brian James O'Connell","N/A","Scoot McNairy, Matt Berry, Mary Birdsong, Steve Agee","2011","Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTUxOTI0NDkwMF5BMl5BanBnXkFtZTcwMTY1NjYxOQ@@._V1_SX300.jpg","27","tt1693106"
"Dr. Davide studies the alien abductions. From the abductees under hypnosis, he has understood that some alien races have been installing, for millennia, their active memories in the people's brains, to exploit a special energy: the Soul.","N/A","True","Italian","6 giorni sulla Terra","Italy","Varo Venturi, M. Luisa Fusconi, Giacomo Mondadori","N/A","3.9","Varo Venturi","17 Jun 2011","Massimo Poggio, Laura Glavan, Marina Kazankova, Ludovico Fremont","2011","Mystery, Sci-Fi, Thriller","N/A","145 min","movie","N/A","114","tt1830459"
"N/A","N/A","True","Swedish","Hotell Gyllene Knorren - Filmen","Sweden","NA","N/A","5.5","NA","23 Feb 2011","NA","2011","Family","N/A","N/A","movie","N/A","59","tt1781835"
"After one burned dinner too many, a husband divorces his wife. She decides to return to acting and goes to France. There she meats a forgotten one-hit wonder director who's also looking for a chance to make a comeback.","N/A","True","English","Tied to a Chair","USA, France, UK","N/A","3","5.9","Michael Bergmann","27 May 2011","Bonnie Loren, Mario Van Peebles, Robert Gossett, Sayed Badreya","2011","Comedy","N/A","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ3ODcyNzM2Nl5BMl5BanBnXkFtZTcwNDMyMjk3NA@@._V1_SX300.jpg","34","tt1029385"
"In the tradition of O' Brother Where Art Thou and the Irish Waking Ned, and set in a wonderfully photographic...","13","True","N/A","The Finger","N/A","Alberto Assadourian, Carina Catelli","N/A","6.2","Sergio Teubal","26 May 2011","NA","2011","Comedy","N/A","1 h 33 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMzODA2NjU1NV5BMl5BanBnXkFtZTcwOTExNjEyNg@@._V1_SX300.jpg","166","tt1849759"
"N/A","N/A","True","Greek","Nisos 2: To kynigi tou hamenou thisavrou","Greece","Kostis Papadopoulos, Elena Solomou","N/A","5.8","Antonis Aggelopoulos","22 Dec 2011","Eleni Kastani, Vladimiros Kiriakidis, Elissavet Konstantinidou, Mihalis Marinos","2011","Comedy","N/A","109 min","movie","N/A","601","tt1979283"
"N/A","N/A","True","Japanese","Erotibot","Japan","Naoyuki Tomomatsu (screenplay)","N/A","3.6","Naoyuki Tomomatsu","27 May 2011","NA","2011","Sci-Fi","N/A","72 min","movie","N/A","155","tt1948581"
"Thomas Mathews, an investigative journalist whose world is turned upside-down when his son disappears, is sent to Brazil to investigate close encounter sightings.","N/A","True","N/A","Area Q.","N/A","Julia Camara (screenplay), Halder Gomes (story), Carina Sanginitto (story), Gerson Sanginitto (screenplay)","N/A","4.0","Gerson Sanginitto","13 Apr 2012","Isaiah Washington, Ronnie Gene Blevins, Daniel Zykov, Murilo Rosa","2011","Sci-Fi, Thriller","N/A","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU4NDIyMzgzMF5BMl5BanBnXkFtZTcwMDc2MzAyMg@@._V1_SY264_CR6,0,180,264_.jpg","247","tt1470846"
"Exposed by his girlfriend through a video on the Internet, Bruno tries to revive his reputation, but all he can do is get into a series of traps (Cilada, in Portuguese). Cilada.com is a ...","N/A","True","N/A","Trap.com","N/A","NA","N/A","5.3","NA","08 Jul 2011","NA","2011","Comedy, Romance","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BOTcwNjU5Nzc5MV5BMl5BanBnXkFtZTcwODg2MTEwNg@@._V1_SY264_CR0,0,178,264_.jpg","1,007","tt1988573"
"N/A","N/A","True","Italian","Ex - Amici come prima!","Italy","Enrico Vanzina, Fausto Brizzi (original idea)","N/A","5.3","Carlo Vanzina","07 Oct 2011","Manfredi Aliquo, Lucia Bodenizza, Enrico Brignano, Tosca D'Aquino","2011","Comedy","N/A","98 min","movie","N/A","253","tt2075172"
"N/A","18","True","N/A","Abe Sada: Saigo no nanokakan","N/A","Akira Fukuhara","N/A","6.6","NA","18 Jun 2011","Yuma Asami, Nobuyuki Matsuda, Mayuko Sasaki, Daisuke Iijima","2011","Drama","N/A","1 h 10 min","movie","N/A","27","tt1946121"
