"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"N/A","N/A","True","N/A","Taboo","N/A","Desmon Heck","N/A","N/A","Desmon Heck","02 Oct 2012","Desmon Heck, Ben Crowley, Debbie Bledsoe, Kristen DeLuca","2012","Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTY5NTgxMDAwNl5BMl5BanBnXkFtZTcwMzA2MDczMw@@._V1_SX180_CR0,0,180,264_.jpg","N/A","tt2431582"
"N/A","N/A","True","Afrikaans","Pretville","South Africa","N/A","N/A","4.8","Linda Korsten","07 Nov 2012","Marlee van der Merwe, Terence Bridgett, Marno Van der Merwe, Steve Hofmeyr","2012","Musical","N/A","N/A","movie","N/A","10","tt2631210"
"Bill struggles to put together his shattered psyche, in this new feature film version of Don Hertzfeldt's animated short film trilogy.","N/A","True","English","It's Such a Beautiful Day","USA","Don Hertzfeldt","N/A","8.1","Don Hertzfeldt","24 Aug 2012","Don Hertzfeldt","2012","Animation, Comedy, Drama","1 win.","62 min","movie","N/A","453","tt2396224"
"Growing up in a rich ass family, getting laid, and being the boss.","N/A","True","English","Carlos Spills the Beans","USA","Joey Capone, Brian McGuire","N/A","N/A","Brian McGuire","N/A","Joey Capone, Bret Roberts, C.C. Sheffield, Brian McGuire","2012","Comedy, Drama, Family","N/A","83 min","movie","N/A","N/A","tt1878884"
"N/A","N/A","True","N/A","Marry a Perfect Man","N/A","N/A","N/A","4.6","Jing Wong","15 Mar 2012","Ronald Cheng, Gigi Leung, Chapman To, Na Xie","2012","Comedy, Romance","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BNjYzNTc1NTA1MF5BMl5BanBnXkFtZTcwNDkwODg3OA@@._V1_SY264_CR128,0,180,264_.jpg","49","tt2321373"
"A comedy anthology film in which thirteen filmmakers each take on a different American holiday.","N/A","True","N/A","Holiday Road","N/A","Tom Lenk, Dee Austin Robertson","N/A","8.2","Aaron Arendt, Todd Berger","N/A","Meggan Amos, Jessica Antonucci, Lesley Bargar Suter, Todd Berger","2012","Comedy","N/A","N/A","movie","N/A","17","tt1949552"
"N/A","N/A","True","N/A","Blondes","N/A","N/A","N/A","N/A","Desmon Heck","N/A","Kristine Kay Kelly, Debbie Bledsoe, Kristen DeLuca, Desmon Heck","2012","Comedy","N/A","N/A","movie","N/A","N/A","tt2379709"
"N/A","N/A","True","Finnish","3 Simoa","Finland","NA","N/A","6.6","Teemu Nikki","14 Sep 2012","Rami Rusinen, Olli Rahkonen, Paula Vesala, Pekka Strang","2012","Comedy","N/A","N/A","movie","N/A","152","tt2077677"
"This Multi-Award Winning Film, set in a seaside town. A young man learns about about love, luck and life from his well-traveled, outlaw grandfather. Born & Raised is a rough, tough, ...","Unrated","True","English","Born & Raised","USA","Nick Loritsch","N/A","8.2","Joshua Dragge","24 Sep 2013","Nick Loritsch, Jackson Pyle, Sandra Staggs, Dawntavia Bullard","2012","Drama","3 wins.","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNTg4MjA4OTU4OF5BMl5BanBnXkFtZTcwMDU1NDQ4NA@@._V1_SX300.jpg","28","tt1567227"
"N/A","N/A","True","Japanese","Shiawase no pan","Japan","Yukiko Mishima (screenplay)","N/A","6.8","Yukiko Mishima","28 Jan 2012","NA","2012","Drama","N/A","114 min","movie","N/A","122","tt1726749"
"An undercover cop visits a drug company to get information on a program that gives convicted felons superpowers. With heat on his trail, he must use his newly acquired powers to stop the program and bring its powerful convicts to justice","N/A","True","English","Agent Beetle","Canada","Trevor Payer, Carlos Perez","N/A","1.9","Brett Kelly","01 Jan 2013","Emanuelle Carriere, Paul Finnigan, Daniel Lavigne, Kyle Martellacci","2012","Action","N/A","N/A","movie","N/A","45","tt2397425"
"Distraction is about the strange disappearance, and even stranger re-appearance of small town belle Claire. The story follows her star-crossed friend Wesley as he tries to solve the mystery...","PG-13","True","N/A","Distraction","N/A","Corey Messer","N/A","5.9","Jeff Prince","N/A","Alexander Isaiah Thomas, Luca Della Valle, Brittany Bass, Sam Enos","2012","Sci-Fi, Thriller","N/A","60 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg2NTM5MjQwMF5BMl5BanBnXkFtZTcwNjc1OTI3Nw@@._V1_SY264_CR0,0,178,264_.jpg","12","tt2353965"
"This romantic drama tells the story of a young woman and man whose destinies collide, interweaving and connecting in ways neither could have imagined.","N/A","True","English","Waiting for Summer","Canada","Senthil Vinu","N/A","N/A","Senthil Vinu","30 Mar 2012","Virginia Leigh, Caleb Verzyden, David Amito, Shantelle Canzanese","2012","Drama","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMTQ0MzAzNTk3Nl5BMl5BanBnXkFtZTcwNDg4NjA4OQ@@._V1_SY264_CR24,0,180,264_.jpg","N/A","tt2388811"
"A one-hit-wonder musician battles writers block and a strange inspirational force at a secluded lake house.","N/A","True","N/A","The Muse","N/A","Rufus Chaffee","N/A","6.2","Rufus Chaffee","01 Apr 2012","Isaac Simons, Marguerite Insolia, Mike Pfaff, Paul Blumenfeld","2012","Horror, Music, Thriller","N/A","1 h 30 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUyNzkzNTI5OV5BMl5BanBnXkFtZTcwMjY5MjkwNw@@._V1_SX300.jpg","49","tt2076954"
"Christa Richmond graduates valedictorian from a prestigious university and in the next 36 hours of her life...","N/A","True","N/A","Commencement","N/A","Steve Albrezzi","N/A","N/A","Steve Albrezzi","N/A","Amelia Rose Blaire, Bryan Dechart, Rachel DiPillo, Rick Gonzalez","2012","Comedy, Drama, Family","N/A","1 h 34 min","movie","N/A","N/A","tt2400997"
"NA","N/A","True","Romanian","A Month in Thailand","Romania","Vlad Trandafir, Paul Negoescu","N/A","5.9","Paul Negoescu","16 Nov 2012","Andrei Mateiu, Ioana Anastasia Anton, Sinziana Nicola, Tudor Istodor","2012","Comedy","2 wins & 1 nomination.","84 min","movie","N/A","202","tt2186665"
"N/A","N/A","True","Indonesian","Perahu kertas 2","Indonesia","Dewi Lestari","N/A","7.1","Hanung Bramantyo","04 Oct 2012","Maudy Ayunda, Adipati Koesmadji, Reza Rahadian, Rifqa Amalsyita","2012","Drama","N/A","100 min","movie","N/A","47","tt2668926"
"N/A","N/A","True","Turkish","Laz Vampir Tirakula","Turkey","Metin Koc","N/A","2.7","Metin Koc","14 Dec 2012","Wilma Elles, Meral Kaplan, Ebru Kaymakci","2012","Comedy","N/A","N/A","movie","N/A","200","tt2332620"
"N/A","N/A","True","French","Les papas du dimanche","France","NA","N/A","6.2","Louis Becker","25 Jan 2012","NA","2012","Comedy, Drama","N/A","86 min","movie","N/A","81","tt2102364"
"To escape past traumas, a truck driver John decides to leave his hometown behind and travel cross the country. Alone and lonely he drives all over Brazil until John discovers hiding in his ...","N/A","True","Portuguese","Along the Way","Brazil","NA","N/A","6.5","Breno Silveira","10 Aug 2012","NA","2012","Drama","6 wins & 2 nominations.","N/A","movie","N/A","147","tt2113588"
"A group of travelers descends on The Park to witness one last Firefall. They come from different backgrounds and walks of life...","PG-13","True","N/A","Firefall: An Epic Family Adventure","N/A","Matthew Sconce, Gary Sconce","N/A","7.4","Matthew Sconce","01 Jun 2012","Stone Eisenmann, Gregory Tharpe, Sandy Kellerman, Stan Harrington","2012","Adventure, Comedy, Family","N/A","1 h 45 min","movie","http://ia.media-imdb.com/images/M/MV5BOTkyMjc5NDY3M15BMl5BanBnXkFtZTcwMjA2OTM3Nw@@._V1_SX300.jpg","69","tt2354003"
"NA","N/A","True","N/A","To Heaven","N/A","NA","N/A","5.4","Diego Prado","N/A","Ana Angelillo, Mauro Haramboure, Enrique Lunazzi, Lucas Serra","2012","Drama","N/A","1 h 22 min","movie","N/A","18","tt2322355"
"Quest is the city's next up and coming rap star. He has just signed his dream record deal when he is given the unfortunate news that his brother, William, was brutally murdered in his ...","N/A","True","English","Dark Truths","USA","Brian Huntley, Tim Nealey, Seth Shore, Carl Wallnau","N/A","7.2","Hector Marquez II","N/A","Demarco Foster, Nicole Fong, Rob Rize, Damarrus Grant","2012","Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTg3OTQ0MDQzMl5BMl5BanBnXkFtZTgwNDczMzM3MDE@._V1_SY264_CR64,0,180,264_.jpg","14","tt1847569"
"A deceased conjoined twin returns to haunt the surviving sister.","N/A","True","N/A","Chaarulatha","N/A","N/A","N/A","6.7","Pon Kumaran","21 Sep 2012","Priyamani, Skanda, Saranya Ponvannan, Seetha","2012","Horror, Thriller","N/A","N/A","movie","N/A","6","tt3144084"
"Caught up in a world he doesn't fit into, FRANK tells the unique story of an lonely outsider who manages to find friends in the strangest of places.","N/A","True","English","Frank","UK","Richard Heslop (screenplay)","N/A","6.9","Richard Heslop","01 Sep 2012","Darren Beaumont, Con O'Neill, Kellie Shirley, Ellie Bindman","2012","Drama","1 nomination.","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU0Mzg2MzA1MV5BMl5BanBnXkFtZTcwOTM1Mjg1OA@@._V1_SX178_.jpg","17","tt1815706"
"In his quest to fulfill a promise made to his wife, Calvin sets out to right his wrongs and make it the best Christmas ever. If only it weren't June, and the majority of the population, ...","N/A","True","English","Christmas with the Dead","USA","Joe R. Lansdale (story), Keith Lansdale (screenplay)","N/A","6.5","T.L. Lankford","25 Nov 2012","Damian Maffei, Brad Maule, Chet Williamson, Clyde Williams","2012","Horror","N/A","88 min","movie","N/A","40","tt1954334"
"Cameron Hunter lives the perfect life - heir to a legal legacy, top of the class, beautiful girlfriend - but even he has his secrets. So when his past comes back to get him, how long will it take before the truth's revealed?","N/A","True","N/A","Syd2030","N/A","Tatjana Alexis","N/A","7.4","Tatjana Alexis, Alex Barnett","01 Apr 2012","Tatjana Alexis, David Anderson, Laura Benson, Samantha Doran","2012","Drama","N/A","2 h","movie","http://ia.media-imdb.com/images/M/MV5BMjMxODQwNTAxMV5BMl5BanBnXkFtZTcwNjMwMzk0OA@@._V1_SX300.jpg","23","tt2175936"
"'Overtime' is a tale of a young and beautiful girl Khushi (Swati Sharma) who resides in Mumbai and is...","N/A","True","N/A","Overtime","N/A","Saajan Agarwal, Ajay Yadav","N/A","4.8","Ajay Yadav","29 Jun 2012","Frank M. Ahearn, Ramnita Chaudhry, Preeti Chauhan, Divya Dutta","2012","Drama","N/A","N/A","movie","N/A","17","tt2404673"
"A psychologist is trapped inside a mental institution where all the patients have escaped and are on the rampage.","N/A","True","N/A","Psychotic","N/A","Johnny Johnson","N/A","7.8","Johnny Johnson","N/A","Jenna Verdicchio, Steve Hope Wynne, Kristina Dargelyte, Rosie Cochrane","2012","Horror","N/A","1 h 20 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg3MDcyODM4MF5BMl5BanBnXkFtZTcwODg5NjI0OQ@@._V1_SX300.jpg","8","tt2282703"
"The story of two warring generals (Liu Bang and Xiang Yu) fighting for control of China at the end of the Qin Dynasty.","N/A","True","Mandarin","Wang de cheng yan","China","Chuan Lu","N/A","5.7","Chuan Lu","29 Nov 2012","Ye Liu, Daniel Wu, Chen Chang, Jie Gao","2012","Action, History","6 nominations.","120 min","movie","N/A","350","tt1919137"
"N/A","N/A","True","Cantonese, Mandarin","Kepong Gangster","Malaysia","N/A","N/A","5.5","Teng Bee","13 Sep 2012","Melvin Sia, Henley Hii, Hero Tai, Rayz Lim","2012","Action, Crime","N/A","106 min","movie","N/A","6","tt2653086"
"N/A","All","True","N/A","Nerawareta gakuen","N/A","Taku Mayumura","N/A","6.9","NA","10 Nov 2012","NA","2012","Animation","N/A","N/A","movie","N/A","83","tt2399537"
"Epic political fantasy drama, envisioning what would have happened if Dick Cheney had been indicted for ordering torture, which was used to get the false confessions to make a fraudulent ...","N/A","True","English","The Last War Crime","USA","The Pen","N/A","7.4","The Pen","N/A","Deanna Hurst, Richard Tanner, Grey Wolf, Troy Conrad","2012","Drama","N/A","N/A","movie","N/A","8","tt2106704"
"A seven year old girl takes her two year old brother on a voyage through a world of homemade mythologies by using star graphics found on the streets as navigational tools.","N/A","True","N/A","Crazy and Thief","N/A","Cory McAbee","N/A","7.5","Cory McAbee","N/A","Willa Vy McAbee, John Huck McAbee, Gregory Russell Cook, Graham P. Stanford","2012","Fantasy","N/A","52 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY0MDY2MTMxMV5BMl5BanBnXkFtZTcwNjMxMDgyNw@@._V1_SX300.jpg","35","tt2165699"
"N/A","N/A","True","French","Le monde nous appartient","Belgium","Stephan Streker","N/A","7.2","Stephan Streker","20 Feb 2013","Vincent Rottiers, Ymanol Perset, Olivier Gourmet, Reda Kateb","2012","Drama","N/A","88 min","movie","N/A","54","tt1943763"
"N/A","N/A","True","N/A","La scoperta dell'alba","N/A","Walter Veltroni (novel), Susanna Nicchiarelli (screenplay), Michele Pellegrini (screenplay)","N/A","6.0","Susanna Nicchiarelli","10 Jan 2013","Margherita Buy, Susanna Nicchiarelli, Sergio Rubini, Lino Guanciale","2012","Drama","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BOTg2NzAyMTQyMF5BMl5BanBnXkFtZTcwMDg2OTUyNQ@@._V1_SX180_CR0,0,180,264_.jpg","39","tt2463746"
"When Kevin Scully loses everything from his addiction to drugs, he learns the root of his problem comes from within.","N/A","True","English","A Feeling from Within","USA","Michael Yebba","N/A","N/A","Michael Yebba","29 Sep 2012","William Lee Scott, Jamie Hector, Slaine, Paige Turcotte","2012","Drama","N/A","N/A","movie","N/A","N/A","tt2372888"
"N/A","N/A","True","N/A","Silent No More","USA","Marvin Miles (story), Enrico Natale (revisions), Demetrius Navarro (screenplay)","N/A","7.6","Demetrius Navarro","N/A","NA","2012","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNDE0MDc2NzQ5OV5BMl5BanBnXkFtZTcwODY5NzczNw@@._V1_SX300.jpg","7","tt2049533"
"N/A","N/A","True","N/A","NA","N/A","NA","N/A","N/A","NA","15 Nov 2013","NA","2012","Comedy","N/A","N/A","movie","N/A","N/A","tt2550728"
"Dog Flesh deals with a complex period in the life of Alejandro, a solitary, fragile and unpredictable man who is crushed by the hostility of his mysterious past.","N/A","True","Spanish","Dog Flesh","Chile, France, Germany","Fernando Guzzoni","N/A","5.4","Fernando Guzzoni","30 May 2013","NA","2012","Drama","N/A","81 min","movie","N/A","65","tt2424906"
"N/A","N/A","True","N/A","After School Midnighters","N/A","Yoichi Komori (screenplay), Hitoshi Takekiyo (screenplay)","N/A","6.4","Hitoshi Takekiyo","25 Aug 2012","NA","2012","Animation, Comedy, Family","N/A","95 min","movie","N/A","49","tt2332523"
"N/A","N/A","True","German, English","Drei Stunden","Germany","Boris Kunz (screenplay), Alexander Costea (collaboration on screenplay)","N/A","6.6","Boris Kunz","25 Jul 2013","Nicholas Reinke, Claudia Eisinger, Peter Nitzsche, Lucy Wirth","2012","Romance","N/A","100 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkwMDkxMzY4NV5BMl5BanBnXkFtZTcwODMxNDIzMQ@@._V1_SY264_CR13,0,180,264_.jpg","25","tt2499818"
"N/A","N/A","True","French","Hold Back","France","Rachid Djaidani","N/A","6.2","Rachid Djaidani","14 Nov 2012","NA","2012","Drama","1 win & 2 nominations.","78 min","movie","N/A","148","tt2173668"
"Director's Cut is the story of Cassie Thompson, a college dropout and ex-film student who decides to...","N/A","True","N/A","Director's Cut","N/A","Chris Morcom, Elana A. Mugdan","N/A","8.2","Elana A. Mugdan","14 Dec 2012","Hallie York, Johnathan Fernandez, Brian Cheng, Eric James Eastman","2012","Comedy","N/A","1 h 36 min","movie","http://ia.media-imdb.com/images/M/MV5BNTk2NDkzNDcxOV5BMl5BanBnXkFtZTcwOTI5NzYwNA@@._V1_SX300.jpg","45","tt1744850"
"Alice Hughes, who has always been successful at business but not at love, finds herself at the beginnings of a fantastic new romance at the same time she is diagnosed with a possibly ...","N/A","True","English","Alice and the Monster","USA","Andrew Deutsch (story), David Nett, Rick Robinson","N/A","N/A","Rick Robinson, Frederick Snyder","N/A","Shannon Nelson, Abigail Marlowe, Anthony Geary, David H. Lawrence XVII","2012","Comedy, Romance","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BNjM5NjkzMDI2OV5BMl5BanBnXkFtZTcwNzI0NjQ0OQ@@._V1_SX178_.jpg","N/A","tt2458862"
"N/A","B15","True","N/A","Mar de Fondo","N/A","Fernando Zamora","N/A","5.3","NA","01 Jun 2012","NA","2012","Drama","N/A","1 h 32 min","movie","N/A","10","tt2146206"
"N/A","N/A","True","N/A","The Snake","Turkey","N/A","N/A","6.8","Caner Erzincan","20 Apr 2012","NA","2012","Drama","N/A","98 min","movie","http://ia.media-imdb.com/images/M/MV5BMjEyMzA3NzQ0N15BMl5BanBnXkFtZTcwOTk0MjIyMw@@._V1_SX180_CR0,0,180,264_.jpg","63","tt2076268"
"It is the story of Anna, a flower seller who seeks justice for murdered son.","N/A","True","Spanish","Anna's Struggle","Dominican Republic, Mexico","NA","N/A","7.1","Bladimir Abud","N/A","NA","2012","Crime, Drama","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU1OTcxMzI4OF5BMl5BanBnXkFtZTcwOTMyMDcxNw@@._V1_SX300.jpg","142","tt2136738"
"Margaret has always been a little... particular. But since being jilted by her fiance, her obsessive-compulsive behaviors are in overdrive. The last thing she needs is company. Showing up ...","N/A","True","English","As High as the Sky","USA","Nikki Braendlin","N/A","8.3","Nikki Braendlin","01 Oct 2012","Caroline Fogarty, Bonnie McNeil, Laurel Porter, Dee Wallace","2012","Comedy, Drama","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTkwNzEwMjQ4N15BMl5BanBnXkFtZTcwOTk1Njc1OA@@._V1_SY264_CR0,0,178,264_.jpg","39","tt2119383"
"Blynn Lehman, one of 9 children living in Pasadena, CA during 1917 is facing a year full of changes. His older brother announces that he has received a draft notice from the army. His ...","N/A","True","English","Indescribable","USA","Joseph J. Graber, Stacie Graber","N/A","7.4","Stacie Graber","15 Aug 2012","Seth Pruski, Rich Swingle, Jason Cockerham, Danielle Duncan","2012","Drama, Family","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTQzNjcxNDI3NF5BMl5BanBnXkFtZTgwMTE0NzA2MDE@._V1_SX300.jpg","8","tt2385111"
"N/A","N/A","True","Greek","A.C.A.B. All Cats Are Brilliant","Greece","Constantina Voulgaris","N/A","7.3","Constantina Voulgaris","28 Mar 2013","Maria Georgiadou, Dimitris Xanthopoulos, Themis Bazaka, Dimitris Piatas","2012","Drama","1 win.","88 min","movie","N/A","62","tt2489308"
