"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"Screen hearthrob Cogie Domingo plays a young man coming to grips with his own mortality. This he gleans from the point of view of a soul in transit struggling with the task of giving ...","N/A","True","Filipino, Tagalog","Anghel sa lupa","Philippines","Jose Javier Reyes","N/A","6.3","Jose Javier Reyes","21 May 2003","Cogie Domingo, Luciano B. Carlos, Luz Imperial, Tiya Pusit","2003","Drama","1 win & 5 nominations.","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTQzMzQ5NjE2OF5BMl5BanBnXkFyZXN1bWU@._V1_SX180_CR0,0,180,264_.jpg","14","tt0393050"
"Yedu is a responsible citizen of Bobbarlanka, a place where everything is in place but for the polluted water that is coming from the factory. Everybody in the village complained, but of no...","N/A","True","Telugu","Veede","India","Kona Venkat (dialogue)","N/A","5.4","Ravi Raja","06 Nov 2003","Aarti Agarwal, Reema Sen, Ravi Teja","2003","N/A","N/A","180 min","movie","http://ia.media-imdb.com/images/M/MV5BNTcwMzMyMjQ0NV5BMl5BanBnXkFtZTcwMjI5MDYwOA@@._V1_SY264_CR46,0,180,264_.jpg","55","tt0386102"
"N/A","N/A","True","N/A","Julie Ganapathy","N/A","N/A","N/A","6.1","Balu Mahendra","01 Feb 2003","Jayaram, Saritha, Ramya Krishnan, Amarasigamani","2003","N/A","N/A","N/A","movie","N/A","39","tt0353590"
"Daniel is approaching forty. Laura is fifteen... almost sixteen. From what they say about him he must be a poet or a comic-strip illustrator, or both. He has just overcome a long addiction ...","N/A","True","Spanish","Astronauts","Spain","Santi Amodeo","N/A","6.8","Santi Amodeo","05 Mar 2004","Nancho Novo, Teresa Hurtado de Ory, Juan Motilla, Alex O'Dogherty","2003","Drama","3 wins & 4 nominations.","86 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE2MDQwNjg4M15BMl5BanBnXkFtZTcwNjEyNDczMQ@@._V1_SX300.jpg","282","tt0395457"
"The Story of two Brazilian families who put everything at risk and cross the border into the United States from Mexico...","N/A","True","N/A","A Fronteira","N/A","Roberto Carminati, Jose De Rocha","N/A","6.6","Roberto Carminati","N/A","Gilberto Torres, Debora Balardini, Fabio Nassar, Bete Correia","2003","Drama","N/A","1 h 47 min","movie","N/A","14","tt0390025"
"The story is about Zoltán Frimont, who is a young French doctor of Hungarian origin. He is on a mission in Romania with his wife...","N/A","True","N/A","Fool's Song","N/A","Csaba Bereczky, Suzanne Schiffman","N/A","6.6","Csaba Bereczky","28 Oct 2004","Stéphane Höhn, Maia Morgenstern, Julie Depardieu, Károly Eperjes","2003","Drama","N/A","1 h 46 min","movie","N/A","29","tt0305316"
"N/A","N/A","True","N/A","Summer Nude","N/A","Ken Iizuka, Yusuke Aono","N/A","N/A","Ken Iizuka","12 Jul 2003","Yoichi Furuya, Y么k么 Gushiken, Fumihiro Horiguchi, Masayuki Imai","2003","Comedy","N/A","1 h 47 min","movie","N/A","N/A","tt0778862"
"A small lakefront community is being plagued by a series of bizarre sexual crimes and Sylvia Carlsen, the local Sheriff is extremely upset, as all the victims are close personal friends. ...","N/A","True","English","Daddy","USA","Michael P. DiPaolo","N/A","7.2","Michael P. DiPaolo","15 Apr 2003","Selia Hansen, David Shepherd, Aaron Renning, Marc St. Camille","2003","Drama, Horror","N/A","N/A","movie","N/A","33","tt0349310"
"Jersey City teen Ray Ray Morales is wasting time in a low paying job until a local loan shark offers him a job -- making sure that Ray Ray's friend, an immigrant pawnbroker makes his weekly payments.","R","True","English","Bought & Sold","USA","Michael Tolajian","N/A","6.8","Michael Tolajian","25 Jun 2004","Cristina Ablaza, Mike Benitez, Anthony Chisholm, Angel David","2003","Comedy, Crime, Drama","2 wins.","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjE3MjQwNjMyNF5BMl5BanBnXkFtZTcwODY1NjYyMQ@@._V1_SX300.jpg","144","tt0338807"
"N/A","N/A","True","N/A","SuperTex","N/A","Andrew Kazamia, Richard Reitinger, Jan Sch端tte, Leon de Winter (novel)","N/A","5.6","Jan Sch端tte","11 Mar 2004","Stephen Mangan, Jan Decleir, Maureen Lipman, Elliot Levey","2003","Drama","N/A","97 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMwMjc3OTc5NF5BMl5BanBnXkFtZTcwODg1NjA0NA@@._V1_SX180_CR0,0,180,264_.jpg","130","tt0379536"
"Bhadra and Bhama are identical twins. Bhadra is a nurse at a public health center and she takes care of the family...","N/A","True","N/A","Mizhi Randilum","N/A","Renjith","N/A","6.4","Renjith","01 Oct 2003","Kavya Madhavan, Dilip, Indrajith, Jagathi Sreekumar","2003","Comedy, Drama","N/A","N/A","movie","N/A","63","tt0378370"
"The psychiatric Julio Degrรกs is invited by his old friend Captain Salanueva to help him in a murder case with five victims...","16","True","N/A","Witchery Deal","N/A","Javier Elorrieta, Frank Palacios","N/A","4.0","Javier Elorrieta","25 Apr 2003","Ramรณn Langa, Carlos Sobera, Bรกrbara Elorrieta, Rodolfo Sancho","2003","Horror, Mystery, Thriller","N/A","1 h 47 min","movie","N/A","69","tt0365608"
"N/A","R21","True","N/A","Il vestito da sposa","N/A","Fiorella Infascelli","N/A","6.2","Fiorella Infascelli","30 Apr 2004","Maya Sansa, Andrea Di Stefano, Piera Degli Esposti, Lorenzo Branchetti","2003","N/A","N/A","1 h 45 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMyMjM5MTkyN15BMl5BanBnXkFtZTcwMDM1NzYwNA@@._V1_SX300.jpg","80","tt0376958"
"N/A","N/A","True","French, Catalan","Where Is Madame Catherine?","France, Spain","Nadine Lamari, Marc Recha, Mireia Vidal","N/A","4.7","Marc Recha","05 Sep 2003","Dominique Marcas, JĂŠrĂŠmie Lippmann, Olivier Gourmet, Eduardo Noriega","2003","Comedy, Drama","1 win & 1 nomination.","130 min","movie","N/A","119","tt0347474"
"N/A","N/A","True","N/A","A Normal Life","N/A","N/A","N/A","8.7","Dewey Moss","N/A","Kelly AuCoin, Dewey Moss, Fernando Arze, Eric Christie","2003","Drama","N/A","N/A","movie","N/A","9","tt0372450"
"Two surviving members of OSS Team ANGEL must fight for their lives against Hitler's elite SS in a battle to the death.","Not Rated","True","English","The Angels of Death Island","USA","Gary Ambrosia (screenplay), Darold Handlen (screenplay)","N/A","7.2","Gary Ambrosia","23 Dec 2003","Frank Carlopio, Gary Ambrosia, Alex Rouse, Len Shliz","2003","Action, Adventure, War","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BNDk2ODIzNjI5OF5BMl5BanBnXkFtZTcwMDI4MzEzMQ@@._V1_SX300.jpg","31","tt0473439"
"From his locksmith's shop, a simple guy dreams of becoming a crime boss, at the wheel of his Cadillac surrounded by blonde bimbos. He starts small, assassinating petty criminals. Gaining ...","N/A","True","N/A","Le furet","N/A","Jean-Pierre Mocky (adaptation)","N/A","4.4","Jean-Pierre Mocky","29 Oct 2003","Jacques Villeret, Michel Serrault, Robin Renucci, Michael Lonsdale","2003","Comedy, Crime, Drama","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYyMzE0MTM4M15BMl5BanBnXkFtZTcwMzA1ODU3MQ@@._V1_SX178_.jpg","113","tt0371342"
"Hilarious Mockumentary focuses on the life of small time comedian Jerry Martin and his ability to strive for the 'big time' while having to do awful comedy related jobs just to survive.","N/A","True","N/A","Shtickmen","N/A","Jeff Hays, Eric Jewell","N/A","6.7","Jeff Hays, Eric Jewell","N/A","Dean Lewis, David Wilk, Johnny Crass, Burton Gilliam","2003","Comedy","N/A","1 h 26 min","movie","http://ia.media-imdb.com/images/M/MV5BMTMyMTA2NDEwOF5BMl5BanBnXkFtZTcwMDkyNjQyMQ@@._V1_SX300.jpg","40","tt0386784"
"Downtown explores the many differences between men and women and how they react when it comes to finding love, all told from the viewpoint of our own evolution. The lives of seven ...","N/A","True","English","Downtown","Canada","Heather Haines, Jason Herbert","N/A","7.7","Jason Herbert","02 Oct 2003","Shevaun Ang, Rebecca Davis, Heather Haines, Jason Herbert","2003","Comedy, Drama, Romance","1 win.","99 min","movie","N/A","6","tt0409915"
"Tough 15-year-old Rena, terrorized by her stepfather, turns to Santeria-practicing Wanda Love for help. But Rena's boyfriend and his friends have come up with their own way to teach her father a lesson.","N/A","True","English","Rhythm of the Saints","USA","Cyn Canel Rossi","N/A","6.5","Sarah Rogacki","26 Jan 2003","Sarita Choudhury, Daniella Alonso, Ryan Donowho, Onahoua Rodriguez","2003","Drama","1 nomination.","83 min","movie","N/A","26","tt0271234"
"A young cuban woman faces the harships of life in Cuba as she deals with her violent boyfriend, her cruel mother and her several lovers.","R-18","True","N/A","Siete dĂ­as, siete noches","N/A","Joel Cano","N/A","5.6","Joel Cano","14 Jul 2004","Ludmila Alonso, Alcides Alvarez, Geraidi Brito, Carlos Bufa","2003","N/A","N/A","1 h 44 min","movie","N/A","67","tt0381850"
"The master (Nedumudi Venu) and his wife (K. P. A. C. Lalitha) is waiting for Unni, their only son who is missing for many years...See full synopsis »","N/A","True","N/A","Thilakkam","N/A","Raffi, Meccartin, Alankodu Leelakrishnan (story)","N/A","6.1","Jayaraaj","11 Apr 2003","Dilip, Kavya Madhavan, Nedumudi Venu, K.P.A.C. Lalitha","2003","Action, Comedy, Drama","N/A","N/A","movie","N/A","88","tt0378873"
"Balettan (Mohanlal) is a man who sacrifices to help everyone he can , but when a time in need comes no one is there to help him.","N/A","True","N/A","Balettan","N/A","T.A. Shahid","N/A","6.2","V.M. Vinu","29 Aug 2003","Mohanlal, Devayani, Nedumudi Venu, Sudheesh","2003","Comedy, Drama","N/A","N/A","movie","N/A","180","tt0377445"
"Trying to avoid jail time from credit card fraud, Price, at the advice of his cousin, hides out at a college fraternity...","N/A","True","N/A","Sweet Hideaway","N/A","Patrick McKnight","N/A","4.1","Patrick McKnight","05 Aug 2007","Patrick McKnight, Dane Hereford, Chip Joslin, Marco Antonio Rodriguez","2003","Comedy","N/A","1 h 36 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM5NTA4NDU3Nl5BMl5BanBnXkFtZTcwMTI1ODgyMQ@@._V1_SX300.jpg","37","tt0338475"
"N/A","N/A","True","Japanese","Bayside Shakedown 2","Japan","Ry么ichi Kimizuka","N/A","6.1","Katsuyuki Motohiro","19 Jul 2003","Y没ji Oda, Toshir么 Yanagiba, Eri Fukatsu, Miki Mizuno","2003","Crime, Action, Comedy","4 wins & 11 nominations.","138 min","movie","N/A","352","tt0378475"
"N/A","N/A","True","N/A","Memory Lane","N/A","Fabio Carpi","N/A","6.6","Fabio Carpi","11 Jun 2004","HĂŠctor Alterio, Assumpta Serna, Michel Aumont, Alessandro Averone","2003","Drama","N/A","1 h 50 min","movie","N/A","18","tt0374777"
"The film tells the story of Fabio Reyes, a former counterfeit artist who after serving 10 years of a...","R","True","N/A","Red Passport","N/A","Frank Molina, Freddy Vargas","N/A","5.7","Albert Xavier","N/A","Frank Molina, Maite Bonilla, Frank Medrano, Bobby DeJesus","2003","Biography, Crime, Drama","N/A","1 h 29 min","movie","http://ia.media-imdb.com/images/M/MV5BMjEyMDQ4Nzc4NF5BMl5BanBnXkFtZTcwMjgzMzM1MQ@@._V1_SX300.jpg","22","tt0380620"
"Developed as an extension of the much acclaimed original German project, Europe - 99euro-films 2 pays tribute to film as an international medium. Nine directors contribute their very own ...","N/A","True","English, German, Dutch, French, Polish, Spanish","Europe - 99euro-films 2","Austria, Germany","Laura Sole Albors (segment), Tony Baillargeat (segment), Rolf Peter Kahl (segment), Harry Kümel (segment), Benjamin Quabeck (segment), Richard Stanley (segment), Ellen Ten Damme (segment), Stephan Wagner (segment), Xawery Zulawski (segment)","N/A","6.5","Tony Baillargeat, Nacho Cerdà, Rolf Peter Kahl, Harry Kümel, Benjamin Quabeck, Richard Stanley, Ellen Ten Damme, Stephan Wagner, Xawery Zulawski","28 Aug 2003","Choukri Gabteni, Léa Bosco, Irek Koziol, Michal Litwiniec","2003","Drama, Romance","N/A","96 min","movie","http://ia.media-imdb.com/images/M/MV5BMjE0MjYzNzk5OF5BMl5BanBnXkFtZTcwNzk3MTY2NQ@@._V1_SX180_CR0,0,180,264_.jpg","45","tt0366133"
"N/A","M/12","True","N/A","Lent","N/A","José Álvaro Morais, Jeanne Waltz","N/A","6.8","José Álvaro Morais","03 Oct 2003","Beatriz Batarda, Filipe Cary, Rita Durão, Ricardo Aibéo","2003","Drama","N/A","1 h 35 min","movie","N/A","53","tt0368187"
"The only daughter of a wealthy industrialist, Rohit Narang, is kidnapped with the kidnappers demanding a ransom of 20 lakh rupees...","A","True","N/A","Kyon?","N/A","N/A","N/A","3.7","Kalpana Lajmi","N/A","Vinay Apte, Ashok Beniwal, Chaitanya Chaudhary, Rahul Dev","2003","Crime","N/A","N/A","movie","N/A","10","tt0483029"
"Caro, a 9 year old girl, wants to understand the mysteries of the world around her. However, her religious education and the modern world don't always seem to make a good match.","MG6","True","N/A","Sea of Silence","N/A","Jacqueline Epskamp","N/A","6.6","Stijn Coninx","29 Oct 2003","Huub Stapel, Johanna ter Steege, Neeltje de Vree, Nyk Runia","2003","Drama, History","N/A","1 h 45 min","movie","N/A","231","tt0313752"
"A man running an underground illegal 9-ball tournament out of his home on the outskirts of a southern city fears that someone is out to steal the prize money...he's right.","N/A","True","English","Behind the Nine","USA","Jamie Wingler, Robert J. Lee, Martin L. Kelley","N/A","5.6","Martin L. Kelley","14 Nov 2003","Derek Seiling, Muretta Moss, Alex Collins, Joe Cipriani","2003","Drama, Crime","1 win.","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTYzNTY0OTg0Nl5BMl5BanBnXkFtZTgwMDE3OTk1MDE@._V1_SX300.jpg","30","tt0317135"
"A story of survival and triumph of the human spirit-between hurricanes.","N/A","True","Spanish","Hurricanes","Cuba, France, Spain","Eliseo Altunaga, Enrique Colina, Antonio Ponte, Antonio JosĂŠ Ponte","N/A","7.5","Enrique Colina","15 May 2003","Roberto Alvarez, Renny Arozarena, Klara Badiola, Mario Balmaseda","2003","N/A","1 nomination.","119 min","movie","http://ia.media-imdb.com/images/M/MV5BODIwNjgwNTQwNF5BMl5BanBnXkFtZTgwMTcxMDA2MDE@._V1_SX300.jpg","43","tt0389974"
"N/A","R-15","True","N/A","Perfect Education 4: Secret Basement","N/A","Michiko Matsuda, Masayoshi Wagatsuma","N/A","5.2","Toshiyuki Mizutani","N/A","Yuriko Hiro'oka, Satoshi Izumi, Haruko Kato, Ry没ji Komiya","2003","Drama","N/A","1 h 50 min","movie","N/A","21","tt1031249"
"N/A","PG-13","True","N/A","Malikmata","N/A","Jose Javier Reyes","N/A","6.7","Jose Javier Reyes","N/A","Rica Peralejo, Marvin Agustin, Dingdong Dantes, Ricky Davao","2003","Crime, Drama, Horror, Thriller","N/A","N/A","movie","N/A","14","tt0393450"
"N/A","N/A","True","N/A","Talking Dick","N/A","N/A","N/A","4.7","Kiradej Ketakinta","N/A","N/A","2003","N/A","N/A","N/A","movie","N/A","7","tt1979357"
"N/A","N/A","True","N/A","Seventh Veil","N/A","Amin Q. Chaudhri, Jimmy Kridel","N/A","5.9","Amin Q. Chaudhri","N/A","Lewis Smith, RenĂŠe Humphrey, Christine Harnos, Jim Choate","2003","N/A","N/A","N/A","movie","N/A","14","tt0196091"
"N/A","N/A","True","N/A","As a Bad Dream","N/A","Dejan Dukovski","N/A","5.7","Antonio Mitriceski","22 Jul 2004","Loris Curci, Robert Englund, Tamara Garbajs, Fehmi Grubi","2003","Drama","N/A","1 h 31 min","movie","N/A","37","tt0332569"
"N/A","N/A","True","N/A","Polish Kitsch Project","N/A","Mariusz Pujszo","N/A","3.6","Mariusz Pujszo","17 Jan 2003","Mariusz Pujszo, Michal Aniol, Agata Dratwa, Sylwia Kaczmarek","2003","Comedy","N/A","1 h 20 min","movie","N/A","58","tt0410465"
"N/A","N/A","True","Italian","Ribelli per caso","Italy","Laura Sabatino, Vincenzo Terracciano","N/A","7.2","Vincenzo Terracciano","31 Jul 2003","Antonio Catania, Giovanni Esposito, Renato Scarpa, Franco Iavarone","2003","Drama","3 nominations.","100 min","movie","N/A","78","tt0303389"
"The film is a combination of documentary and fiction. A woman from the former Soviet Union, Irina, comes...","N/A","True","N/A","The Way to the West","N/A","Kyriakos Katzourakis","N/A","7.7","Kyriakos Katzourakis","30 Jan 2004","Katia Yerou, Nicos Arvanitis, Maria Eglezaki, Vasias Eleftheriadis","2003","Drama","N/A","1 h 1 min","movie","N/A","22","tt0417618"
"N/A","R-18","True","N/A","Sa piling ng mga belyas","N/A","Jose N. Carreon","N/A","N/A","Jose N. Carreon","30 Jul 2003","Mark Anthony Fernandez, Gary Estrada, Emilio Garcia, Jasmine Collins","2003","Drama","N/A","N/A","movie","N/A","N/A","tt0376143"
"N/A","N/A","True","N/A","Akame 48 Waterfalls","N/A","Toya Suzuki, Chokichi Kurumaya","N/A","7.9","Genjiro Arato","25 Oct 2003","Shima Ohnishi, Takijiro Onishi, Shinobu Terajima, Michiyo Ăkusu","2003","Drama","N/A","2 h 39 min","movie","N/A","33","tt0400145"
"Kao is a gunman for the Pahurad gang. He ends up killing a member of the rival Yaowarat gang in a gunfight...","N/A","True","N/A","Yaowarat","N/A","N/A","N/A","6.3","Namchoke Daengput","N/A","Darawan Wilaingam, Shahkrit Yamnarm","2003","Action","N/A","1 h 46 min","movie","N/A","41","tt0783860"
"Magos y Gigantes tells the story of Gigante, a vertically challenged giant, Ada, a fairy who's wings have yet to blossom and Trafalgar...","G","True","N/A","Magos y gigantes","N/A","Francisco Hirata, Martinez Vara Adolfo","N/A","6.1","AndrĂŠs Couturier, Eduardo Sprowls","19 Nov 2003","Rossy Aguirre, Francisco Colmenero, Miguel Couturier, Eduardo Garza","2003","Adventure, Animation, Comedy","N/A","1 h 23 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU5MTYxODk4MF5BMl5BanBnXkFtZTcwMTk3NTQ2NA@@._V1_SX300.jpg","61","tt0386611"
"N/A","R-18","True","N/A","Hiram","N/A","Vic Santos, Joey Ferreto","N/A","7.0","Romy Suzara","N/A","Aleck Bovick, Ana Capri, Ace Espinosa, Eddie Gutierrez","2003","Drama, Action","N/A","1 h 55 min","movie","N/A","6","tt0403115"
"N/A","N/A","True","Tagalog, English, Filipino","The Cory Quirino Kidnap: NBI Files","Philippines","Carlo J. Caparas (screenplay)","N/A","3.4","Carlo J. Caparas","26 Mar 2003","Ara Mina, Alessandra de Rossi, Zoren Legaspi, Ian De Leon","2003","Action, Crime, Drama","1 nomination.","120 min","movie","N/A","7","tt0360487"
"N/A","PG","True","N/A","Garden of Heaven","N/A","Han Lee","N/A","5.7","Dong-hyeon Lee","04 Apr 2003","Eun-ju Lee, Jong-beom Son, Mu-song Jeon, Wok-suk Song","2003","Drama, Romance","N/A","1 h 35 min","movie","N/A","156","tt0358503"
"N/A","N/A","True","N/A","Rivals","N/A","Jos茅 Ram贸n Nevarez","N/A","7.0","Miguel M. Espinoza, Selvin G. Tambito","23 Sep 2003","Cassie Benavidez, David Boller, Alex Castillo, Alberto Davila Jr.","2003","Drama","N/A","1 h 29 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM2NTA3NjY2OF5BMl5BanBnXkFtZTcwOTkxNjg0MQ@@._V1_SX300.jpg","10","tt0369877"
"A teenager is rescued from war-torn Rwanda and brought to the United States. He Struggles to fit in but has little luck till he meets a has been boxing coach. Together they prepare for the fight of their lives...","N/A","True","English","Banged Up","USA","James Henry","N/A","6.2","Theophile Yockot","03 Jun 2003","Tom Paliferro, Julia Sanford, Abigail Culwell, John Cristadoro","2003","Action, Drama","N/A","N/A","movie","N/A","14","tt0372163"
"The drama of relationships in a dysfunctional New Zealand family, living in a town going nowhere.","N/A","True","English","Christmas","New Zealand","Gregory King","N/A","7.2","Gregory King","N/A","Darien Takle, David Hornblow, Helen Pearse Otene, Matthew Sunderland","2003","Drama, Comedy","4 wins.","89 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI3NTcxMDI1OV5BMl5BanBnXkFtZTcwMzExNzY5MQ@@._V1_SX300.jpg","91","tt0379215"
