"tt0993846","The Wolf of Wall Street","8.7","180 mins.","Martin Scorsese","Leonardo DiCaprio;Jonah Hill;Margot Robbie","Biography;Comedy;Crime;Drama","Based on the true story of Jordan Belfort, from his rise to a wealthy stockbroker living the high life to his fall involving crime, corruption and the federal government."
"tt2748088","Paranormal Asylum: The Revenge of Typhoid Mary","2.3","Unknown","Nimrod Zalmanowitz","Rosalind Ashford;Paul Bright;Cameron Chiusano","Horror","Unknown"
"tt2392846","Paranormal Movie","2.7","Unknown","Kevin P. Farley","Kevin P. Farley;Carly Craig;Nicky Whelan","Comedy","A man, long haunted by the paranormal, captures on camera the horror and hilarity he and his beautiful girlfriend encounter after moving into a new home."
"tt2274172","The Contractor","3.4","Unknown","Sean Olson","Danny Trejo;Christina Cox;Brad Rowe","Crime;Drama;Thriller","Elizabeth Chase is busy remodeling her new home with her lawyer husband, Paul and daughter, McKenzie..."
"tt1037222","Robosapien: Rebooted","4.7","86 mins.","Sean McNamara","Kim Coates;Penelope Ann Miller;David Eigenberg","Adventure;Drama;Family;Sci-Fi","A robot boy and a human boy team up to save their respective parents, who are being held captive by the organization that funded the robot's creator."
"tt1900920","Pop Star","6.2","90 mins.","Carlos Portugal","Christian Serratos;Ross Thomas;Rachele Brooke Smith","Romance","Unknown"
"tt1982735","Killer Holiday","3.4","103 mins.","Marty Thomas","Michael Copon;Rachel Lara;Julia Beth Stern","Horror;Thriller","A startling motive is revealed when psychotic killer Melvin 'Spider' Holiday stalks 8 unsuspecting teenage victims lured to an abandoned amusement park off old Route 66."
"tt2823574","Extraction","5.1","106 mins.","Tony Giglio","Jon Foo;Falk Hentschel;Vinnie Jones","Action","Mercy Callo is a U.S. Black Ops soldier who finds himself the only survivor of a botched prisoner extraction mission..."
"tt2570436","Army of the Damned","3.9","Unknown","Tom DeNucci","Tony Todd;Michael Berryman;Jackie Moore","Horror","The filming of a hit reality TV show goes horribly wrong when a group of small town cops respond to a call that brings a whole new meaning to the phrase, domestic disturbance."
"tt1564870","Not Today","5.3","103 mins.","Jon Van Dyke","Cody Longo;Walid Amini;John Schneider","Drama","While on vacation with friends in Hyderabad, India, Caden Welles - a privileged young man with the world at his disposal - takes an unexpected turn in life after initially refusing to help a starving man and his daughter."
"tt1327601","Something Wicked","7.0","95 mins.","Darin Scott","Shantel VanSanten;John Robinson;Julian Morris","Action;Mystery;Thriller","As a young couple embarks upon their wedding plans, gruesome secrets from their past collide with sinister..."
"tt2081367","So This Is Christmas","4.5","115 mins.","Richard Foster","Eric Roberts;Vivica A. Fox;Lexi Ainsworth","Comedy;Drama;Family;Romance","Ashley lives in the fast lane until a handyman invades her life and she's directing a Christmas play for underprivileged kids. She runs into her ultimate soul mate. They may live happily ever after unless her step brother gets her killed."
"tt2761578","Wicked Blood","0.0","90 mins.","Mark Young","Abigail Breslin;Alexa PenaVega;Sean Bean","Action;Drama;Thriller","Hannah Lee Baker is a bright teen girl trapped in the dark Southern underworld of violence and guns..."
"tt2438644","The Keeper of Lost Causes","7.2","97 mins.","Mikkel NÃ¸rgaard","Nikolaj Lie Kaas;Fares Fares;Claus Maack Bahnsen","Crime;Mystery;Thriller","Police inspector Carl MÃ¸rck is put in charge of a department of cold cases, joined only by his assistant, Assad. They dig into a case about a disappeared woman."
"tt2328745","Space Warriors","4.3","Unknown","Sean McNamara","Dermot Mulroney;Mira Sorvino;Josh Lucas","Family","A group of kid space cadets must help in the rescue of three astronauts whose ship got stranded in space."
"tt1568799","All the Wrong Reasons","8.2","118 mins.","Gia Milani","Kevin Zegers;Cory Monteith;Karine Vanasse","Comedy;Drama","An ensemble film about four everyday people: a store manager, a security guard, a fire fighter and a clerk who struggle in the aftermath of trauma."
"tt2646378","The Frankenstein Theory","4.0","87 mins.","Andrew Weiner","Kris Lemche;Joe Egender;Timothy V. Murphy","Horror;Sci-Fi","From the makers of The Last Exorcism comes a boldly original vision of horror. What if the most chilling..."
"tt2436516","Go Goa Gone","6.6","108 mins.","Krishna D.K.","Raj Nidimoru;Saif Ali Khan;Kunal Khemu;Vir Das","Action;Adventure;Comedy;Horror","A group of friends along with members of the Russian mafia get stuck on a remote island off the coast of Goa, when new drugs at a rave party are consumed by the guests, turning them into zombies."
"tt2459038","Lizzie Borden's Revenge","2.3","Unknown","Dennis Devine","Jenny Allford;Michael Beardsley;Rich Calderon","Horror","Unknown"
"tt2670016","Madea Gets a Job","4.5","145 mins.","Tyler Perry","Patrice Lovely;Tyler Perry;Cheryl Pepsii Riley","Unknown","When Madea is ordered to do community service at a retirement home, the residents and staff learn her special brand of justice in this new stage play."
"tt2015503","The Devil's Dozen","3.6","Unknown","Jeremy London","Eric Roberts;Jake Busey;Jeremy London","Horror;Mystery;Thriller","The Devil's Dozen is a supernatural horror/thriller where twelve strangers find themselves in a life..."
"tt2401789","The Secret Village","2.7","Unknown","Swamy M. Kandan","Jonathan Bennett;Ali Faulkner;Stelio Savante","Mystery;Thriller","Two strangers research a mysterious outbreak of mass hysteria in a small village."
"tt2516864","Smoorverliefd","4.7","92 mins.","Hilde Van Mieghem","Susan Visser;Ruth Becquart;Jazz Bekker","Comedy;Romance","Unknown"
"tt2782834","iSteve","5.4","79 mins.","Ryan Perez","Justin Long;Art Evans;Juzo Yoshida","Biography;Comedy","A comedic look at the life of Steve Jobs."
"tt2463512","Hateship Loveship","6.9","Unknown","Liza Johnson","Kristen Wiig;Guy Pearce;Hailee Steinfeld","Drama","A wild teenage girl orchestrates a romance between her nanny and her father, who is a recovering addict."
"tt3003470","Christmas for a Dollar","7.5","101 mins.","John Lyde","Brian Krause;Nancy Stafford;Danielle Chuchran","Drama;Family","America is in the midst of the Depression, and the Kamp family is struggling to get by, especially after Mrs..."
"tt2855648","Madras Cafe","8.0","130 mins.","Shoojit Sircar","John Abraham;Nargis Fakhri;Rashi Khanna","Action;Drama;History;Thriller;War","An Indian Intelligence agent (portrayed by John Abraham)[9] journeys into a war torn coastal island..."
"tt1718898","Snake and Mongoose","7.7","Unknown","Wayne Holloway","Jesse Williams;John Heard;Noah Wyle","Sport","The untold story of how Southern California drag racers, Don ""The Snake"" Prudhomme and Tom ""The Mongoose"" McEwen combined with corporate giants to change the face of sports and ultimately became the most famous rivalry in racing history."
"tt2617828","Free Fall","7.4","100 mins.","Stephan Lacant","Hanno Koffler;Max Riemelt;Attila Borlan","Drama","A promising career with the police, a baby on the way -- Marc's life seems to be right on track. Then..."
"tt3249408","Freedom Force","6.1","82 mins.","Eduardo Schuldt","Sarah Michelle Gellar;Christopher Lloyd","Animation;Family;Fantasy;Sci-Fi","A group of kids with special powers and their trusted dog are sent back in time on a mission to restore..."
"tt1754257","Naked As We Came","5.8","84 mins.","Richard LeMay","Benjamin Weaver;Karmine Alers;S. Lue McWilliams","Drama;Family","Love, loss and hope are tumultuously explored amidst a tranquil backdrop and asks us all the question: What is your dream?"
"tt2210834","Jimmy P.","6.4","117 mins.","Arnaud Desplechin","Benicio Del Toro;Mathieu Amalric;Gina McKee","Drama","Unknown"
"tt2224317","Lootera","7.4","136 mins.","Vikramaditya Motwane","Ranveer Singh;Sonakshi Sinha;Adil Hussain","Drama;Romance","The year is 1953. A visiting archaeologist called Varun Shrivastav comes to the village of Manikpur..."
"tt2944454","Riley Rewind","8.3","70 mins.","Ray William Johnson","Anna Akana;Lamar Legend;Leanna Spear","Drama;Sci-Fi","Riley Brown has the ability to go back in time and change her past."
"tt2088923","The Cloth","2.9","88 mins.","Justin Price","Danny Trejo;Perla RodrÃ­guez;Eric Roberts","Adventure;Fantasy;Horror;Sci-Fi;Thriller","A godless man is recruited by a secret organization who works to combat demonic possessions in order to prepare a new generation in the battle against evil forces."
"tt2479384","How to Be a Man","8.1","90 mins.","Chadd Harbold","Gavin McInnes;Liam Aiken;Megan Neuringer","Comedy","When former comedian Mark McCarthy is faced with a rare form of cancer, he hires a young, impressionable cameraman to document his crude and comical lessons on what it means to be a man for his unborn son."
"tt1839642","The Face of Love","7.3","92 mins.","Arie Posin","Robin Williams;Ed Harris;Annette Bening","Drama;Romance","A widow falls for a guy who bears a striking resemblance to her late husband."
"tt2315200","Me, Myself and Mum","7.1","85 mins.","Guillaume Gallienne","Guillaume Gallienne;AndrÃ© Marcon;FranÃ§oise Fabian","Comedy","Mrs. Gallienne, a rather temperamental upper middle-class lady, has three children, two of whom she..."
"tt2324384","The Notebook","7.4","109 mins.","JÃ¡nos SzÃ¡sz","AndrÃ¡s GyÃ©mÃ¡nt;LÃ¡szlÃ³ GyÃ©mÃ¡nt;GyÃ¶ngyvÃ©r BognÃ¡r","Drama;War","Twin siblings enduring the harshness of WWII in a village on the Hungarian border hedge their survival on studying and learning from the evil surrounding them."
"tt2369317","Space Station 76","7.6","104 mins.","Jack Plotnick","Patrick Wilson;Liv Tyler;Marisa Coughlan","Comedy;Drama;Sci-Fi","A 1970's version of the future, where personalities and asteroids collide."
"tt1674047","Birdemic 2: The Resurrection","2.4","90 mins.","James Nguyen","Alan Bagh;Whitney Moore;Thomas Favaloro","Action;Comedy;Horror","A platoon of eagles and vultures attack Hollywood, California. Why did the eagles and vultures attack? Who will survive?"
"tt1770672","Djinn","5.3","Unknown","Tobe Hooper","Aiysha Hart;Ahd;Khalid Laith","Horror;Thriller","An Emirati couple return home from a trip and discover that their new apartment has been built on a site that is home to some malevolent beings."
"tt2797242","Bombay Talkies","6.8","127 mins.","Zoya Akhtar","Dibakar Banerjee;Rani Mukerji;Randeep Hooda;Saqib Saleem","Drama","One hundred years of Hindi cinema is celebrated in four short stories showcasing the power of film."
"tt2847520","Richard Peter Johnson","7.4","88 mins.","Devin Crittenden","James Franco;Jim Parrack;Thom Barry","Comedy","AVN Male Performer of the Year, Richard Peter Johnson retires from pornography at the height of his career to re-pursue his original dream of acting on the silver screen."
"tt2137359","The Devil's in the Details","3.7","Unknown","Waymon Boone","Ray Liotta;Emilio Rivera;Joel Mathews","Thriller","After serving a brutal tour of duty, veteran soldier Thomas Conrad is looking forward to a peaceful life at home with his family. But a drug cartel's ruthless enforcer has other plans for him."
"tt2069887","Pretty Dead","4.8","Unknown","Benjamin Wilkins","Carly Oates;Ryan Shogren;Quantae Love","Drama;Horror","After killing and cannibalizing several men and being found unfit for trial, Regina Stevens desperately tried to convince her psychiatric caregivers that she wasn't mentally ill, but was in fact slowly becoming a real life zombie."
"tt2216212","The Amityville Asylum","2.6","88 mins.","Andrew Jones","Sarah Louise Madison;Eileen Daly;Kenton Hall","Horror","Lisa Templeton begins a new job as a cleaner at High Hopes Hospital, a mental institution in Amityville, Long Island. Initially delighted to get the job, Lisa soon realises that all is not as it seems."
"tt1710393","Ismael","6.5","Unknown","Marcelo PiÃ±eyro","Mario Casas;BelÃ©n Rueda;Sergi LÃ³pez","Drama","An 8-year-old boy tracks down his father."
"tt1426363","HairBrained","7.0","Unknown","Billy Kent","Alex Wolff;Brendan Fraser;Julia Garner","Comedy","When 14-year old genius/outcast Eli Pettifog is rejected from Harvard, he ends up at Ivy League wannabe Whittman College..."
"tt2404555","Copperhead","5.6","120 mins.","Ronald F. Maxwell","FranÃ§ois Arnaud;Lucy Boynton;Casey Thomas Brown","Drama","An Upstate New York family is torn apart during the American Civil War."
"tt2649128","Metro","6.7","Unknown","Anton Megerdichev","Sergey Puskepalis;Anatoliy Belyy;Svetlana Khodchenkova","Action;Thriller","Terror strikes the underground train system in Moscow in the form of a flood from a collapsed tunnel."
"tt2663744","Assassins Tale","4.7","92 mins.","Arthur Louis Fuller","Michael Beach;Anna Silk;Guy Garner","Action;Crime","Three assassins deal with life, love, addiction and trust as each tries to find the answers to a better life. Together, they prove to be the most trustworthy in this tangled web of murder, greed, friendship and betrayal."
"tt2401711","Time and the Wind","6.2","Unknown","Jayme Monjardim","Fernanda Montenegro;Thiago Lacerda;Marjorie Estiano","Drama;Romance;War","Unknown"
"tt2165236","Turning Tide","6.2","97 mins.","Christophe Offenstein","FranÃ§ois Cluzet;Samy Seghir;Virginie Efira","Drama","It tells the story of Yann Kermadec whose dreams suddenly come true when he has to replace the DCNS..."
"tt3229768","Colpi di fortuna","3.9","100 mins.","Neri Parenti","Christian De Sica;Lorenzo Insigne;Josep Reina","Comedy","Unknown"
"tt2570738","White Reindeer","5.9","82 mins.","Zach Clark","Anna Margaret Hollyman;Laura Lemar-Goldsborough;Lydia Hyslop","Comedy;Drama","After an unexpected tragedy, Suzanne struggles to put her life back together during a sad, strange Christmastime in suburban Virginia."
